env,algo,config,norm,ess,top5_mass,saturation_mass
scene,CRL,23,raw,0.3022,0.1683,0.9641
scene,CRL,23,zscore,0.2864,0.2951,0.0
scene,CRL,23,rank,0.9242,0.0772,0.0
scene,CRL,23,clip_std,0.3483,0.2846,0.0
scene,CRL,24,raw,0.3267,0.1561,0.962
scene,CRL,24,zscore,0.2255,0.3052,0.0
scene,CRL,24,rank,0.9242,0.0772,0.0
scene,CRL,24,clip_std,0.3476,0.2806,0.0
scene,CRL,25,raw,0.4,0.125,1.0
scene,CRL,25,zscore,0.4906,0.1482,0.0
scene,CRL,25,rank,0.9242,0.0772,0.0
scene,CRL,25,clip_std,0.4906,0.1482,0.0
scene,CRL,26,raw,0.3146,0.1633,0.9458
scene,CRL,26,zscore,0.2194,0.3051,0.0
scene,CRL,26,rank,0.9242,0.0772,0.0
scene,CRL,26,clip_std,0.3477,0.28,0.0
scene,CRL,27,raw,0.3033,0.1666,0.9782
scene,CRL,27,zscore,0.3072,0.283,0.0047
scene,CRL,27,rank,0.9242,0.0772,0.0
scene,CRL,27,clip_std,0.3584,0.2756,0.0
scene,CRL,28,raw,0.3356,0.1512,0.9707
scene,CRL,28,zscore,0.2244,0.3048,0.0
scene,CRL,28,rank,0.9242,0.0772,0.0
scene,CRL,28,clip_std,0.3484,0.28,0.0
scene,CRL,29,raw,0.2622,0.1976,0.9295
scene,CRL,29,zscore,0.3255,0.2843,0.0
scene,CRL,29,rank,0.9242,0.0772,0.0
scene,CRL,29,clip_std,0.3565,0.2784,0.0
scene,CRL,30,raw,0.2823,0.1841,0.9273
scene,CRL,30,zscore,0.2676,0.3012,0.0
scene,CRL,30,rank,0.9242,0.0772,0.0
scene,CRL,30,clip_std,0.3437,0.286,0.0
scene,CRL,31,raw,0.4541,0.1106,0.9924
scene,CRL,31,zscore,0.5661,0.1225,0.0
scene,CRL,31,rank,0.9242,0.0772,0.0
scene,CRL,31,clip_std,0.5661,0.1225,0.0
scene,CRL,32,raw,0.3337,0.1521,0.9694
scene,CRL,32,zscore,0.2235,0.3043,0.0
scene,CRL,32,rank,0.9242,0.0772,0.0
scene,CRL,32,clip_std,0.3489,0.2794,0.0
scene,CRL,33,raw,0.2534,0.2058,0.9186
scene,CRL,33,zscore,0.3089,0.2908,0.0
scene,CRL,33,rank,0.9242,0.0772,0.0
scene,CRL,33,clip_std,0.3535,0.2826,0.0
scene,CRL,34,raw,0.2809,0.185,0.9277
scene,CRL,34,zscore,0.2746,0.2989,0.0
scene,CRL,34,rank,0.9242,0.0772,0.0
scene,CRL,34,clip_std,0.3458,0.2853,0.0
scene,CRL,35,raw,0.6,0.0833,1.0
scene,CRL,35,zscore,0.7611,0.0782,0.0
scene,CRL,35,rank,0.9242,0.0772,0.0
scene,CRL,35,clip_std,0.7611,0.0782,0.0
scene,CRL,36,raw,0.34,0.1486,0.9785
scene,CRL,36,zscore,0.2286,0.3056,0.0
scene,CRL,36,rank,0.9242,0.0772,0.0
scene,CRL,36,clip_std,0.3466,0.2815,0.0
scene,CRL,37,raw,0.4,0.125,1.0
scene,CRL,37,zscore,0.5499,0.1263,0.0
scene,CRL,37,rank,0.9242,0.0772,0.0
scene,CRL,37,clip_std,0.5499,0.1263,0.0
scene,CRL,38,raw,0.1408,0.4487,0.6597
scene,CRL,38,zscore,0.2181,0.3056,0.0
scene,CRL,38,rank,0.9242,0.0772,0.0
scene,CRL,38,clip_std,0.3474,0.2803,0.0
scene,CRL,39,raw,0.2853,0.1782,0.9671
scene,CRL,39,zscore,0.3117,0.2817,0.0
scene,CRL,39,rank,0.9242,0.0772,0.0
scene,CRL,39,clip_std,0.3646,0.274,0.0
scene,CRL,40,raw,0.3224,0.1576,0.9684
scene,CRL,40,zscore,0.253,0.3043,0.0
scene,CRL,40,rank,0.9242,0.0772,0.0
scene,CRL,40,clip_std,0.3425,0.2857,0.0
scene,CRL,41,raw,0.2092,0.2444,0.9776
scene,CRL,41,zscore,0.4945,0.1489,0.0
scene,CRL,41,rank,0.9242,0.0772,0.0
scene,CRL,41,clip_std,0.4945,0.1489,0.0
scene,CRL,42,raw,0.3176,0.1614,0.9523
scene,CRL,42,zscore,0.2223,0.3041,0.0
scene,CRL,42,rank,0.9242,0.0772,0.0
scene,CRL,42,clip_std,0.349,0.2792,0.0
scene,CRL,43,raw,0.3193,0.158,0.9842
scene,CRL,43,zscore,0.2784,0.2972,0.0
scene,CRL,43,rank,0.9242,0.0772,0.0
scene,CRL,43,clip_std,0.3462,0.2849,0.0
scene,CRL,44,raw,0.3399,0.1488,0.9759
scene,CRL,44,zscore,0.2207,0.3046,0.0
scene,CRL,44,rank,0.9242,0.0772,0.0
scene,CRL,44,clip_std,0.3483,0.2797,0.0
scene,CRL,45,raw,0.2697,0.1906,0.9418
scene,CRL,45,zscore,0.3047,0.2808,0.0
scene,CRL,45,rank,0.9242,0.0772,0.0
scene,CRL,45,clip_std,0.3663,0.2709,0.0
scene,CRL,46,raw,0.2376,0.2292,0.8378
scene,CRL,46,zscore,0.2326,0.3061,0.0
scene,CRL,46,rank,0.9242,0.0772,0.0
scene,CRL,46,clip_std,0.3449,0.2827,0.0
scene,CRL,47,raw,1.0,0.05,0.0
scene,CRL,47,zscore,0.677,0.0968,0.0
scene,CRL,47,rank,0.9242,0.0772,0.0
scene,CRL,47,clip_std,0.677,0.0968,0.0
scene,CRL,48,raw,0.3314,0.1531,0.9721
scene,CRL,48,zscore,0.232,0.306,0.0
scene,CRL,48,rank,0.9242,0.0772,0.0
scene,CRL,48,clip_std,0.3453,0.2824,0.0
scene,CRL,49,raw,0.4,0.125,1.0
scene,CRL,49,zscore,0.5562,0.1096,0.0
scene,CRL,49,rank,0.9242,0.0772,0.0
scene,CRL,49,clip_std,0.5562,0.1096,0.0
scene,CRL,50,raw,0.3001,0.1727,0.9308
scene,CRL,50,zscore,0.2218,0.3042,0.0
scene,CRL,50,rank,0.9242,0.0772,0.0
scene,CRL,50,clip_std,0.3488,0.2793,0.0
scene,CRL,51,raw,0.1026,0.5611,0.7592
scene,CRL,51,zscore,0.2144,0.2338,0.02
scene,CRL,51,rank,0.9242,0.0772,0.0
scene,CRL,51,clip_std,0.4343,0.2092,0.0
scene,CRL,52,raw,0.3416,0.1479,0.9804
scene,CRL,52,zscore,0.223,0.3042,0.0
scene,CRL,52,rank,0.9242,0.0772,0.0
scene,CRL,52,clip_std,0.349,0.2793,0.0
scene,CRL,53,raw,0.2952,0.1727,0.9608
scene,CRL,53,zscore,0.2932,0.2939,0.0
scene,CRL,53,rank,0.9242,0.0772,0.0
scene,CRL,53,clip_std,0.3504,0.284,0.0
scene,CRL,54,raw,0.079,0.5477,0.1053
scene,CRL,54,zscore,0.2431,0.3057,0.0
scene,CRL,54,rank,0.9242,0.0772,0.0
scene,CRL,54,clip_std,0.3429,0.2848,0.0
scene,CRL,55,raw,0.4808,0.1049,0.9815
scene,CRL,55,zscore,0.5584,0.1322,0.0
scene,CRL,55,rank,0.9242,0.0772,0.0
scene,CRL,55,clip_std,0.5584,0.1322,0.0
scene,CRL,56,raw,0.3287,0.1549,0.963
scene,CRL,56,zscore,0.2194,0.3051,0.0
scene,CRL,56,rank,0.9242,0.0772,0.0
scene,CRL,56,clip_std,0.3478,0.28,0.0
scene,CRL,57,raw,0.1736,0.3278,0.7785
scene,CRL,57,zscore,0.3105,0.2813,0.0
scene,CRL,57,rank,0.9242,0.0772,0.0
scene,CRL,57,clip_std,0.3647,0.2738,0.0
scene,CRL,58,raw,0.3067,0.1678,0.9433
scene,CRL,58,zscore,0.2248,0.3048,0.0
scene,CRL,58,rank,0.9242,0.0772,0.0
scene,CRL,58,clip_std,0.3482,0.2801,0.0
scene,CRL,59,raw,0.4,0.125,1.0
scene,CRL,59,zscore,0.6291,0.1032,0.0
scene,CRL,59,rank,0.9242,0.0772,0.0
scene,CRL,59,clip_std,0.6291,0.1032,0.0
scene,CRL,60,raw,0.3304,0.153,0.9788
scene,CRL,60,zscore,0.2635,0.3023,0.0
scene,CRL,60,rank,0.9242,0.0772,0.0
scene,CRL,60,clip_std,0.3426,0.2862,0.0
scene,CRL,61,raw,0.0529,0.9356,0.8046
scene,CRL,61,zscore,0.7013,0.0837,0.0
scene,CRL,61,rank,0.9242,0.0772,0.0
scene,CRL,61,clip_std,0.7013,0.0837,0.0
scene,CRL,62,raw,0.2585,0.2058,0.8897
scene,CRL,62,zscore,0.2236,0.3044,0.0
scene,CRL,62,rank,0.9242,0.0772,0.0
scene,CRL,62,clip_std,0.3489,0.2795,0.0
scene,CRL,63,raw,0.2933,0.1727,0.976
scene,CRL,63,zscore,0.3252,0.2857,0.0
scene,CRL,63,rank,0.9242,0.0772,0.0
scene,CRL,63,clip_std,0.3556,0.2799,0.0
scene,GCIQL,0,raw,0.0378,0.5745,0.2065
scene,GCIQL,0,zscore,0.2828,0.1894,0.0
scene,GCIQL,0,rank,0.9242,0.0772,0.0
scene,GCIQL,0,clip_std,0.2316,0.2573,0.0
scene,GCIQL,1,raw,0.1979,0.2686,0.8877
scene,GCIQL,1,zscore,0.2418,0.1957,0.0231
scene,GCIQL,1,rank,0.9242,0.0772,0.0
scene,GCIQL,1,clip_std,0.2546,0.2512,0.0
scene,GCIQL,2,raw,0.0992,0.577,0.779
scene,GCIQL,2,zscore,0.3068,0.1866,0.0
scene,GCIQL,2,rank,0.9242,0.0772,0.0
scene,GCIQL,2,clip_std,0.209,0.2672,0.0
scene,GCIQL,3,raw,0.1015,0.5687,0.7589
scene,GCIQL,3,zscore,0.2405,0.1945,0.0286
scene,GCIQL,3,rank,0.9242,0.0772,0.0
scene,GCIQL,3,clip_std,0.2959,0.2349,0.0
scene,GCIQL,4,raw,0.0542,0.8426,0.5808
scene,GCIQL,4,zscore,0.2956,0.1877,0.0
scene,GCIQL,4,rank,0.9242,0.0772,0.0
scene,GCIQL,4,clip_std,0.2164,0.2645,0.0
scene,GCIQL,5,raw,0.1281,0.4243,0.8499
scene,GCIQL,5,zscore,0.2672,0.187,0.0232
scene,GCIQL,5,rank,0.9242,0.0772,0.0
scene,GCIQL,5,clip_std,0.3026,0.2357,0.0
scene,GCIQL,6,raw,0.1135,0.489,0.8198
scene,GCIQL,6,zscore,0.3298,0.1766,0.0
scene,GCIQL,6,rank,0.9242,0.0772,0.0
scene,GCIQL,6,clip_std,0.226,0.2487,0.0
scene,GCIQL,7,raw,0.0565,0.8238,0.5616
scene,GCIQL,7,zscore,0.2646,0.1896,0.0118
scene,GCIQL,7,rank,0.9242,0.0772,0.0
scene,GCIQL,7,clip_std,0.2055,0.2644,0.0
scene,GCIQL,8,raw,0.0418,0.8114,0.505
scene,GCIQL,8,zscore,0.3032,0.1869,0.0
scene,GCIQL,8,rank,0.9242,0.0772,0.0
scene,GCIQL,8,clip_std,0.2108,0.2666,0.0
scene,GCIQL,9,raw,0.155,0.3436,0.8842
scene,GCIQL,9,zscore,0.3389,0.1814,0.0
scene,GCIQL,9,rank,0.9242,0.0772,0.0
scene,GCIQL,9,clip_std,0.29,0.2376,0.0
scene,GCIQL,10,raw,0.109,0.5121,0.8074
scene,GCIQL,10,zscore,0.281,0.1906,0.0
scene,GCIQL,10,rank,0.9242,0.0772,0.0
scene,GCIQL,10,clip_std,0.2262,0.2609,0.0
scene,GCIQL,11,raw,0.1049,0.605,0.6438
scene,GCIQL,11,zscore,0.2572,0.189,0.0174
scene,GCIQL,11,rank,0.9242,0.0772,0.0
scene,GCIQL,11,clip_std,0.2577,0.2411,0.0
scene,GCIQL,12,raw,0.0881,0.6761,0.729
scene,GCIQL,12,zscore,0.3214,0.1783,0.0
scene,GCIQL,12,rank,0.9242,0.0772,0.0
scene,GCIQL,12,clip_std,0.2257,0.2503,0.0
scene,GCIQL,13,raw,0.1237,0.4663,0.7643
scene,GCIQL,13,zscore,0.2633,0.1869,0.0119
scene,GCIQL,13,rank,0.9242,0.0772,0.0
scene,GCIQL,13,clip_std,0.1902,0.2691,0.0
scene,GCIQL,14,raw,0.1261,0.4282,0.865
scene,GCIQL,14,zscore,0.2936,0.188,0.0
scene,GCIQL,14,rank,0.9242,0.0772,0.0
scene,GCIQL,14,clip_std,0.2209,0.2628,0.0
scene,GCIQL,15,raw,0.2949,0.1466,0.0106
scene,GCIQL,15,zscore,0.2833,0.1784,0.0234
scene,GCIQL,15,rank,0.9242,0.0772,0.0
scene,GCIQL,15,clip_std,0.2944,0.2287,0.0
scene,GCIQL,16,raw,0.0754,0.3153,0.0804
scene,GCIQL,16,zscore,0.2909,0.1886,0.0
scene,GCIQL,16,rank,0.9242,0.0772,0.0
scene,GCIQL,16,clip_std,0.2223,0.2624,0.0
scene,GCIQL,17,raw,0.1237,0.4301,0.8878
scene,GCIQL,17,zscore,0.3865,0.1752,0.0059
scene,GCIQL,17,rank,0.9242,0.0772,0.0
scene,GCIQL,17,clip_std,0.309,0.2324,0.0
scene,GCIQL,18,raw,0.1112,0.5213,0.7542
scene,GCIQL,18,zscore,0.2917,0.1863,0.0
scene,GCIQL,18,rank,0.9242,0.0772,0.0
scene,GCIQL,18,clip_std,0.2274,0.2556,0.0
scene,GCIQL,19,raw,0.1103,0.5391,0.7194
scene,GCIQL,19,zscore,0.2325,0.1998,0.0174
scene,GCIQL,19,rank,0.9242,0.0772,0.0
scene,GCIQL,19,clip_std,0.2115,0.2648,0.0
scene,GCIQL,20,raw,0.0698,0.8151,0.6784
scene,GCIQL,20,zscore,0.2814,0.1904,0.0
scene,GCIQL,20,rank,0.9242,0.0772,0.0
scene,GCIQL,20,clip_std,0.2252,0.2612,0.0
scene,GCIQL,21,raw,0.0865,0.6384,0.8329
scene,GCIQL,21,zscore,0.2702,0.19,0.0174
scene,GCIQL,21,rank,0.9242,0.0772,0.0
scene,GCIQL,21,clip_std,0.2721,0.2451,0.0
scene,GCIQL,22,raw,0.1187,0.4603,0.8436
scene,GCIQL,22,zscore,0.3003,0.187,0.0
scene,GCIQL,22,rank,0.9242,0.0772,0.0
scene,GCIQL,22,clip_std,0.2124,0.2659,0.0
scene,GCIQL,23,raw,0.0539,0.759,0.4152
scene,GCIQL,23,zscore,0.4035,0.1759,0.0
scene,GCIQL,23,rank,0.9242,0.0772,0.0
scene,GCIQL,23,clip_std,0.2909,0.2404,0.0
scene,GCIQL,24,raw,0.0468,0.8283,0.5236
scene,GCIQL,24,zscore,0.3521,0.1739,0.0
scene,GCIQL,24,rank,0.9242,0.0772,0.0
scene,GCIQL,24,clip_std,0.2125,0.255,0.0
scene,GCIQL,25,raw,0.1281,0.4274,0.8348
scene,GCIQL,25,zscore,0.3172,0.1777,0.0
scene,GCIQL,25,rank,0.9242,0.0772,0.0
scene,GCIQL,25,clip_std,0.2114,0.2563,0.0
scene,GCIQL,26,raw,0.1082,0.5156,0.8145
scene,GCIQL,26,zscore,0.2972,0.1875,0.0
scene,GCIQL,26,rank,0.9242,0.0772,0.0
scene,GCIQL,26,clip_std,0.2151,0.2651,0.0
scene,GCIQL,27,raw,0.0968,0.657,0.6442
scene,GCIQL,27,zscore,0.3048,0.1845,0.0117
scene,GCIQL,27,rank,0.9242,0.0772,0.0
scene,GCIQL,27,clip_std,0.2595,0.2476,0.0
scene,GCIQL,28,raw,0.0745,0.7953,0.7177
scene,GCIQL,28,zscore,0.313,0.1857,0.0
scene,GCIQL,28,rank,0.9242,0.0772,0.0
scene,GCIQL,28,clip_std,0.2078,0.2674,0.0
scene,GCIQL,29,raw,0.1633,0.3332,0.8517
scene,GCIQL,29,zscore,0.3562,0.1834,0.0
scene,GCIQL,29,rank,0.9242,0.0772,0.0
scene,GCIQL,29,clip_std,0.2871,0.2435,0.0
scene,GCIQL,30,raw,0.1317,0.4125,0.8554
scene,GCIQL,30,zscore,0.2792,0.1899,0.0
scene,GCIQL,30,rank,0.9242,0.0772,0.0
scene,GCIQL,30,clip_std,0.232,0.2572,0.0
scene,GCIQL,31,raw,0.0424,0.7018,0.377
scene,GCIQL,31,zscore,0.2607,0.1862,0.0118
scene,GCIQL,31,rank,0.9242,0.0772,0.0
scene,GCIQL,31,clip_std,0.2159,0.2553,0.0
scene,GCIQL,32,raw,0.0331,0.6492,0.3303
scene,GCIQL,32,zscore,0.3082,0.1864,0.0
scene,GCIQL,32,rank,0.9242,0.0772,0.0
scene,GCIQL,32,clip_std,0.2085,0.2673,0.0
scene,GCIQL,33,raw,0.215,0.2445,0.9054
scene,GCIQL,33,zscore,0.3209,0.1802,0.0173
scene,GCIQL,33,rank,0.9242,0.0772,0.0
scene,GCIQL,33,clip_std,0.3554,0.222,0.0
scene,GCIQL,34,raw,0.1053,0.539,0.7807
scene,GCIQL,34,zscore,0.279,0.1905,0.0
scene,GCIQL,34,rank,0.9242,0.0772,0.0
scene,GCIQL,34,clip_std,0.2302,0.2587,0.0
scene,GCIQL,35,raw,0.1398,0.4289,0.7089
scene,GCIQL,35,zscore,0.2762,0.1868,0.0117
scene,GCIQL,35,rank,0.9242,0.0772,0.0
scene,GCIQL,35,clip_std,0.2488,0.2484,0.0
scene,GCIQL,36,raw,0.0604,0.8408,0.6254
scene,GCIQL,36,zscore,0.3426,0.1745,0.0
scene,GCIQL,36,rank,0.9242,0.0772,0.0
scene,GCIQL,36,clip_std,0.2268,0.2475,0.0
scene,GCIQL,37,raw,0.1172,0.474,0.8206
scene,GCIQL,37,zscore,0.3315,0.1789,0.0
scene,GCIQL,37,rank,0.9242,0.0772,0.0
scene,GCIQL,37,clip_std,0.1902,0.2648,0.0
scene,GCIQL,38,raw,0.116,0.4745,0.8326
scene,GCIQL,38,zscore,0.2956,0.1877,0.0
scene,GCIQL,38,rank,0.9242,0.0772,0.0
scene,GCIQL,38,clip_std,0.2179,0.2639,0.0
scene,GCIQL,39,raw,0.0571,0.8163,0.5158
scene,GCIQL,39,zscore,0.204,0.2025,0.0341
scene,GCIQL,39,rank,0.9242,0.0772,0.0
scene,GCIQL,39,clip_std,0.2883,0.2431,0.0
scene,GCIQL,40,raw,0.0361,0.7486,0.406
scene,GCIQL,40,zscore,0.2795,0.1908,0.0
scene,GCIQL,40,rank,0.9242,0.0772,0.0
scene,GCIQL,40,clip_std,0.228,0.26,0.0
scene,GCIQL,41,raw,0.1429,0.3748,0.8773
scene,GCIQL,41,zscore,0.316,0.1781,0.0118
scene,GCIQL,41,rank,0.9242,0.0772,0.0
scene,GCIQL,41,clip_std,0.2705,0.2382,0.0
scene,GCIQL,42,raw,0.1032,0.5484,0.7943
scene,GCIQL,42,zscore,0.3019,0.1869,0.0
scene,GCIQL,42,rank,0.9242,0.0772,0.0
scene,GCIQL,42,clip_std,0.2109,0.2664,0.0
scene,GCIQL,43,raw,0.0925,0.6418,0.728
scene,GCIQL,43,zscore,0.3251,0.182,0.0117
scene,GCIQL,43,rank,0.9242,0.0772,0.0
scene,GCIQL,43,clip_std,0.2973,0.2412,0.0
scene,GCIQL,44,raw,0.0836,0.7109,0.7342
scene,GCIQL,44,zscore,0.2953,0.1878,0.0
scene,GCIQL,44,rank,0.9242,0.0772,0.0
scene,GCIQL,44,clip_std,0.218,0.2638,0.0
scene,GCIQL,45,raw,0.093,0.6102,0.7894
scene,GCIQL,45,zscore,0.2427,0.1847,0.029
scene,GCIQL,45,rank,0.9242,0.0772,0.0
scene,GCIQL,45,clip_std,0.3074,0.226,0.0
scene,GCIQL,46,raw,0.1365,0.3946,0.8637
scene,GCIQL,46,zscore,0.3191,0.1796,0.0
scene,GCIQL,46,rank,0.9242,0.0772,0.0
scene,GCIQL,46,clip_std,0.227,0.2515,0.0
scene,GCIQL,47,raw,0.087,0.2961,0.0595
scene,GCIQL,47,zscore,0.2847,0.1828,0.006
scene,GCIQL,47,rank,0.9242,0.0772,0.0
scene,GCIQL,47,clip_std,0.1852,0.2704,0.0
scene,GCIQL,48,raw,0.9844,0.0616,0.0
scene,GCIQL,48,zscore,0.2907,0.1858,0.0
scene,GCIQL,48,rank,0.9242,0.0772,0.0
scene,GCIQL,48,clip_std,0.2278,0.2546,0.0
scene,GCIQL,49,raw,0.1833,0.2905,0.8818
scene,GCIQL,49,zscore,0.2499,0.1888,0.0177
scene,GCIQL,49,rank,0.9242,0.0772,0.0
scene,GCIQL,49,clip_std,0.2068,0.2648,0.0
scene,GCIQL,50,raw,0.0915,0.641,0.7402
scene,GCIQL,50,zscore,0.2899,0.1888,0.0
scene,GCIQL,50,rank,0.9242,0.0772,0.0
scene,GCIQL,50,clip_std,0.2243,0.2618,0.0
scene,GCIQL,51,raw,0.0983,0.5745,0.7927
scene,GCIQL,51,zscore,0.252,0.1944,0.023
scene,GCIQL,51,rank,0.9242,0.0772,0.0
scene,GCIQL,51,clip_std,0.271,0.2443,0.0
scene,GCIQL,52,raw,0.0677,0.8272,0.6593
scene,GCIQL,52,zscore,0.2999,0.1872,0.0
scene,GCIQL,52,rank,0.9242,0.0772,0.0
scene,GCIQL,52,clip_std,0.2116,0.2663,0.0
scene,GCIQL,53,raw,0.1808,0.3002,0.8491
scene,GCIQL,53,zscore,0.2975,0.1906,0.0057
scene,GCIQL,53,rank,0.9242,0.0772,0.0
scene,GCIQL,53,clip_std,0.289,0.2378,0.0
scene,GCIQL,54,raw,0.1194,0.4559,0.8505
scene,GCIQL,54,zscore,0.2849,0.1899,0.0
scene,GCIQL,54,rank,0.9242,0.0772,0.0
scene,GCIQL,54,clip_std,0.2242,0.262,0.0
scene,GCIQL,55,raw,0.0426,0.8058,0.4594
scene,GCIQL,55,zscore,0.2763,0.186,0.0174
scene,GCIQL,55,rank,0.9242,0.0772,0.0
scene,GCIQL,55,clip_std,0.2931,0.2325,0.0
scene,GCIQL,56,raw,0.049,0.838,0.572
scene,GCIQL,56,zscore,0.299,0.1871,0.0
scene,GCIQL,56,rank,0.9242,0.0772,0.0
scene,GCIQL,56,clip_std,0.2138,0.2655,0.0
scene,GCIQL,57,raw,0.1525,0.3528,0.8649
scene,GCIQL,57,zscore,0.3908,0.1702,0.0059
scene,GCIQL,57,rank,0.9242,0.0772,0.0
scene,GCIQL,57,clip_std,0.3051,0.2322,0.0
scene,GCIQL,58,raw,0.1147,0.4828,0.8237
scene,GCIQL,58,zscore,0.3526,0.1718,0.0
scene,GCIQL,58,rank,0.9242,0.0772,0.0
scene,GCIQL,58,clip_std,0.2185,0.2507,0.0
scene,GCIQL,59,raw,0.0667,0.8076,0.5913
scene,GCIQL,59,zscore,0.3633,0.1716,0.0
scene,GCIQL,59,rank,0.9242,0.0772,0.0
scene,GCIQL,59,clip_std,0.2093,0.2568,0.0
scene,GCIQL,60,raw,0.0905,0.6704,0.7133
scene,GCIQL,60,zscore,0.2837,0.1884,0.0
scene,GCIQL,60,rank,0.9242,0.0772,0.0
scene,GCIQL,60,clip_std,0.2305,0.2564,0.0
scene,GCIQL,61,raw,0.1579,0.3541,0.8039
scene,GCIQL,61,zscore,0.2521,0.1926,0.0116
scene,GCIQL,61,rank,0.9242,0.0772,0.0
scene,GCIQL,61,clip_std,0.2213,0.2556,0.0
scene,GCIQL,62,raw,0.1248,0.4352,0.8678
scene,GCIQL,62,zscore,0.3116,0.1859,0.0
scene,GCIQL,62,rank,0.9242,0.0772,0.0
scene,GCIQL,62,clip_std,0.208,0.2673,0.0
scene,GCIQL,63,raw,0.0472,0.5541,0.181
scene,GCIQL,63,zscore,0.2096,0.2085,0.0168
scene,GCIQL,63,rank,0.9242,0.0772,0.0
scene,GCIQL,63,clip_std,0.3107,0.2391,0.0
scene,GCIVL,0,raw,0.6128,0.0852,0.9132
scene,GCIVL,0,zscore,0.1351,0.2461,0.0616
scene,GCIVL,0,rank,0.9242,0.0772,0.0
scene,GCIVL,0,clip_std,0.1699,0.3102,0.0
scene,GCIVL,1,raw,0.4617,0.1226,0.775
scene,GCIVL,1,zscore,0.1344,0.2552,0.0656
scene,GCIVL,1,rank,0.9242,0.0772,0.0
scene,GCIVL,1,clip_std,0.1922,0.3019,0.0
scene,GCIVL,2,raw,0.1507,0.4697,0.1854
scene,GCIVL,2,zscore,0.2366,0.2019,0.0293
scene,GCIVL,2,rank,0.9242,0.0772,0.0
scene,GCIVL,2,clip_std,0.2297,0.2712,0.0
scene,GCIVL,3,raw,0.6576,0.078,0.9497
scene,GCIVL,3,zscore,0.1464,0.2358,0.0454
scene,GCIVL,3,rank,0.9242,0.0772,0.0
scene,GCIVL,3,clip_std,0.1683,0.3037,0.0
scene,GCIVL,4,raw,0.6507,0.0791,0.9421
scene,GCIVL,4,zscore,0.1973,0.2162,0.0346
scene,GCIVL,4,rank,0.9242,0.0772,0.0
scene,GCIVL,4,clip_std,0.2058,0.2832,0.0
scene,GCIVL,5,raw,0.2896,0.238,0.5299
scene,GCIVL,5,zscore,0.153,0.2427,0.0561
scene,GCIVL,5,rank,0.9242,0.0772,0.0
scene,GCIVL,5,clip_std,0.1659,0.3173,0.0
scene,GCIVL,6,raw,0.5268,0.103,0.8458
scene,GCIVL,6,zscore,0.1605,0.2308,0.0455
scene,GCIVL,6,rank,0.9242,0.0772,0.0
scene,GCIVL,6,clip_std,0.1821,0.2979,0.0
scene,GCIVL,7,raw,0.6093,0.086,0.9068
scene,GCIVL,7,zscore,0.1887,0.2264,0.034
scene,GCIVL,7,rank,0.9242,0.0772,0.0
scene,GCIVL,7,clip_std,0.2035,0.294,0.0
scene,GCIVL,8,raw,0.5866,0.09,0.8901
scene,GCIVL,8,zscore,0.2266,0.2055,0.0291
scene,GCIVL,8,rank,0.9242,0.0772,0.0
scene,GCIVL,8,clip_std,0.2238,0.2738,0.0
scene,GCIVL,9,raw,0.5726,0.0927,0.8842
scene,GCIVL,9,zscore,0.1615,0.2326,0.0398
scene,GCIVL,9,rank,0.9242,0.0772,0.0
scene,GCIVL,9,clip_std,0.1723,0.3051,0.0
scene,GCIVL,10,raw,0.3546,0.1744,0.6555
scene,GCIVL,10,zscore,0.138,0.246,0.0559
scene,GCIVL,10,rank,0.9242,0.0772,0.0
scene,GCIVL,10,clip_std,0.169,0.3106,0.0
scene,GCIVL,11,raw,0.6468,0.0799,0.932
scene,GCIVL,11,zscore,0.135,0.2527,0.0606
scene,GCIVL,11,rank,0.9242,0.0772,0.0
scene,GCIVL,11,clip_std,0.1713,0.3134,0.0
scene,GCIVL,12,raw,0.6646,0.0772,0.9452
scene,GCIVL,12,zscore,0.1485,0.2379,0.0565
scene,GCIVL,12,rank,0.9242,0.0772,0.0
scene,GCIVL,12,clip_std,0.1762,0.305,0.0
scene,GCIVL,13,raw,0.9948,0.0565,0.0
scene,GCIVL,13,zscore,0.1285,0.254,0.0773
scene,GCIVL,13,rank,0.9242,0.0772,0.0
scene,GCIVL,13,clip_std,0.158,0.3193,0.0
scene,GCIVL,14,raw,0.4211,0.1376,0.7468
scene,GCIVL,14,zscore,0.1843,0.2218,0.0344
scene,GCIVL,14,rank,0.9242,0.0772,0.0
scene,GCIVL,14,clip_std,0.1958,0.289,0.0
scene,GCIVL,15,raw,0.626,0.0828,0.9286
scene,GCIVL,15,zscore,0.1504,0.2364,0.0508
scene,GCIVL,15,rank,0.9242,0.0772,0.0
scene,GCIVL,15,clip_std,0.1839,0.3007,0.0
scene,GCIVL,16,raw,0.6316,0.0822,0.9249
scene,GCIVL,16,zscore,0.1691,0.2273,0.0457
scene,GCIVL,16,rank,0.9242,0.0772,0.0
scene,GCIVL,16,clip_std,0.1863,0.2948,0.0
scene,GCIVL,17,raw,0.4444,0.129,0.7562
scene,GCIVL,17,zscore,0.1719,0.228,0.0344
scene,GCIVL,17,rank,0.9242,0.0772,0.0
scene,GCIVL,17,clip_std,0.1579,0.3083,0.0
scene,GCIVL,18,raw,0.1348,0.3539,0.0946
scene,GCIVL,18,zscore,0.1406,0.2428,0.0618
scene,GCIVL,18,rank,0.9242,0.0772,0.0
