env,algo,config,alpha,w_max,ess,saturation_mass,fraction_clipped,top5_mass
antmaze-medium,CRL,62,2.1878665778785944,20,0.18423041608782456,0.29787897419381887,0.02859375,0.45803870157530463
antmaze-medium,CRL,62,2.1878665778785944,50,0.10768017185916903,0.25497671240129643,0.01265625,0.5807674407367004
antmaze-medium,CRL,62,2.1878665778785944,100,0.06891329489912089,0.26928575630988744,0.00796875,0.6483968829188514
antmaze-medium,CRL,62,2.1878665778785944,200,0.04144214635239779,0.2880634160924045,0.00515625,0.7093611399598081
antmaze-medium,CRL,63,29.839508766308427,20,0.3175413526880967,0.9478827167559457,0.293046875,0.16172885596475745
antmaze-medium,CRL,63,29.839508766308427,50,0.30285241133762913,0.9469339426666736,0.279140625,0.16961593151600088
antmaze-medium,CRL,63,29.839508766308427,100,0.2918158227203974,0.9442903000541094,0.267734375,0.17634834900339363
antmaze-medium,CRL,63,29.839508766308427,200,0.280912193037185,0.9428280459789656,0.25734375,0.18318456266743716
antmaze-medium,GCIQL,0,27.247723136097193,20,0.16629166184556066,0.9151446420883748,0.145234375,0.31505786494704674
antmaze-medium,GCIQL,0,27.247723136097193,50,0.15371844905751073,0.9130757047081891,0.1340625,0.3405410553690216
antmaze-medium,GCIQL,0,27.247723136097193,100,0.14470986608145503,0.9099173545967694,0.125546875,0.3623815226769959
antmaze-medium,GCIQL,0,27.247723136097193,200,0.13587935623572192,0.9101964447962098,0.117734375,0.38654659898445537
antmaze-medium,GCIQL,1,6.5742977522313595,20,0.13341484456962188,0.6763917925904247,0.073359375,0.46101251039176977
antmaze-medium,GCIQL,1,6.5742977522313595,50,0.09972517949724619,0.6587846638527205,0.05265625,0.6255522030648978
antmaze-medium,GCIQL,1,6.5742977522313595,100,0.07925102343194472,0.6451159337255715,0.040703125,0.7609511141190092
antmaze-medium,GCIQL,1,6.5742977522313595,200,0.06261963212617416,0.6530716589646558,0.032421875,0.848095925335636
antmaze-medium,GCIQL,2,7.588334139436483,20,0.14261416243894234,0.7023792983096616,0.082265625,0.42689719935250087
antmaze-medium,GCIQL,2,7.588334139436483,50,0.108165900179099,0.7245627631760811,0.065,0.5573559716739086
antmaze-medium,GCIQL,2,7.588334139436483,100,0.0885806525719324,0.7436845002641724,0.055546875,0.6694206472138823
antmaze-medium,GCIQL,2,7.588334139436483,200,0.07365294951834593,0.7510922838302843,0.047265625,0.7903166732560736
antmaze-medium,GCIQL,3,16.91651875153184,20,0.17612873873097562,0.8687120042748263,0.142109375,0.30564908341720115
antmaze-medium,GCIQL,3,16.91651875153184,50,0.15596443748809558,0.8726239879366581,0.1265625,0.3447403409132476
antmaze-medium,GCIQL,3,16.91651875153184,100,0.14255154014172566,0.8694543067246391,0.1153125,0.3769991573873774
antmaze-medium,GCIQL,3,16.91651875153184,200,0.13022669367269177,0.8704815265274588,0.10546875,0.41267272368709157
antmaze-medium,GCIQL,4,20.00446580350399,20,0.17749150330572827,0.8735448879085593,0.14484375,0.3015473183718867
antmaze-medium,GCIQL,4,20.00446580350399,50,0.1584232058244053,0.8738196705883239,0.129140625,0.33832098558773577
antmaze-medium,GCIQL,4,20.00446580350399,100,0.1451312144218693,0.8726761326719471,0.11796875,0.36987597676162
antmaze-medium,GCIQL,4,20.00446580350399,200,0.13280762225846318,0.8773796597528111,0.10859375,0.4039733685192799
antmaze-medium,GCIQL,5,14.31800153106451,20,0.163183980201204,0.8444936249634561,0.1259375,0.33528282876961035
antmaze-medium,GCIQL,5,14.31800153106451,50,0.14167861753996613,0.8548622004461126,0.111328125,0.3839381110775523
antmaze-medium,GCIQL,5,14.31800153106451,100,0.12770814041695658,0.8451206627219893,0.0990625,0.42655932503318067
antmaze-medium,GCIQL,5,14.31800153106451,200,0.11482274803822151,0.8463232039488416,0.088984375,0.47554596183253617
antmaze-medium,GCIQL,6,0.347491018474102,20,0.8522749546308633,0.0,0.0,0.10625743367133637
antmaze-medium,GCIQL,6,0.347491018474102,50,0.8522749546308633,0.0,0.0,0.10625743367133637
antmaze-medium,GCIQL,6,0.347491018474102,100,0.8522749546308633,0.0,0.0,0.10625743367133637
antmaze-medium,GCIQL,6,0.347491018474102,200,0.8522749546308633,0.0,0.0,0.10625743367133637
antmaze-medium,GCIQL,7,24.659417644143105,20,0.19307446293356145,0.91621193686692,0.169453125,0.2703437711363895
antmaze-medium,GCIQL,7,24.659417644143105,50,0.17905501265105628,0.9121009360602333,0.156015625,0.2923107656878064
antmaze-medium,GCIQL,7,24.659417644143105,100,0.16861926207262884,0.9167658909127988,0.147578125,0.3106035840043363
antmaze-medium,GCIQL,7,24.659417644143105,200,0.15867480109842205,0.910216115089027,0.13765625,0.3306119827792153
antmaze-medium,GCIQL,8,23.28053656965494,20,0.18140621286939151,0.8929989850392963,0.153046875,0.2917403524375445
antmaze-medium,GCIQL,8,23.28053656965494,50,0.1643494130105687,0.8967550293119422,0.138984375,0.32261001616618495
antmaze-medium,GCIQL,8,23.28053656965494,100,0.1525820109332113,0.888365289210625,0.1278125,0.347526763505379
antmaze-medium,GCIQL,8,23.28053656965494,200,0.14149558682145139,0.8948289395330715,0.119453125,0.37455233571037655
antmaze-medium,GCIQL,9,2.601616233587265,20,0.12387645916187907,0.34969073418340973,0.022890625,0.571710340835018
antmaze-medium,GCIQL,9,2.601616233587265,50,0.06988809707936375,0.33257281810622147,0.011875,0.6859316028781204
antmaze-medium,GCIQL,9,2.601616233587265,100,0.043537431456355136,0.39466665786339616,0.0090625,0.7558124437611946
antmaze-medium,GCIQL,9,2.601616233587265,200,0.027004683481417033,0.4279530255202087,0.0065625,0.8171740245708073
antmaze-medium,GCIQL,10,12.997935712337494,20,0.16261955353844948,0.8119682386469609,0.118359375,0.34300968497297357
antmaze-medium,GCIQL,10,12.997935712337494,50,0.13682409996953873,0.8181606906412513,0.10046875,0.40717172784634587
antmaze-medium,GCIQL,10,12.997935712337494,100,0.12035123621695053,0.8172093749985582,0.088359375,0.46243501326178355
antmaze-medium,GCIQL,10,12.997935712337494,200,0.10590321895119884,0.811205672226527,0.077109375,0.5260097570668463
antmaze-medium,GCIQL,11,22.316963262856007,20,0.22162255758163016,0.9132267203101582,0.19359375,0.23586162267897545
antmaze-medium,GCIQL,11,22.316963262856007,50,0.2050468366373445,0.908914674509652,0.17796875,0.2553579419166713
antmaze-medium,GCIQL,11,22.316963262856007,100,0.1931099325115152,0.9113407846031032,0.168046875,0.2711567188033408
antmaze-medium,GCIQL,11,22.316963262856007,200,0.18183919587541214,0.9099272292349043,0.1578125,0.2882937755991776
antmaze-medium,GCIQL,12,15.541521292179823,20,0.16995524179762,0.8408976763689069,0.13078125,0.3214901510609919
antmaze-medium,GCIQL,12,15.541521292179823,50,0.14714486748816805,0.8470588278831602,0.1140625,0.37131345879809763
antmaze-medium,GCIQL,12,15.541521292179823,100,0.13199263751215798,0.853232490556995,0.103125,0.41368848027005817
antmaze-medium,GCIQL,12,15.541521292179823,200,0.11869000411367883,0.8518327384276788,0.0928125,0.45889979174555084
antmaze-medium,GCIQL,13,9.8458999581635,20,0.15449867079991825,0.8022539556453107,0.110234375,0.36388556457335136
antmaze-medium,GCIQL,13,9.8458999581635,50,0.12855591230363353,0.7906779872834202,0.090078125,0.43888457229955674
antmaze-medium,GCIQL,13,9.8458999581635,100,0.11152004916718013,0.7913402929566556,0.07796875,0.507472732958176
antmaze-medium,GCIQL,13,9.8458999581635,200,0.0964307725577889,0.7773138842654117,0.0659375,0.5894323293007862
antmaze-medium,GCIQL,14,5.2576725371181965,20,0.12851141792702034,0.6138858445449983,0.058984375,0.5203800536540383
antmaze-medium,GCIQL,14,5.2576725371181965,50,0.08921659436789965,0.6321159678764582,0.04359375,0.7114560018327765
antmaze-medium,GCIQL,14,5.2576725371181965,100,0.06901463170053042,0.6329982211819859,0.033515625,0.8120835996257105
antmaze-medium,GCIQL,14,5.2576725371181965,200,0.05305632169211942,0.6887025149842027,0.028828125,0.8811512018146579
antmaze-medium,GCIQL,15,29.564104210585356,20,0.1762395396607337,0.9314083457412982,0.15828125,0.29422573606832714
antmaze-medium,GCIQL,15,29.564104210585356,50,0.16546593178880534,0.9359949480156576,0.149453125,0.3131399721536962
antmaze-medium,GCIQL,15,29.564104210585356,100,0.1580837901303021,0.9319470680948128,0.14234375,0.32735791634504946
antmaze-medium,GCIQL,15,29.564104210585356,200,0.15097473008445456,0.930689421801119,0.135546875,0.3433090662551678
antmaze-medium,GCIQL,16,28.551979288458824,20,0.1863312004437537,0.9140181163937544,0.162890625,0.28056191582350254
antmaze-medium,GCIQL,16,28.551979288458824,50,0.17249424212468428,0.9120809998900837,0.150234375,0.30355269887137476
antmaze-medium,GCIQL,16,28.551979288458824,100,0.1624303856997241,0.9095754814326347,0.1409375,0.32268753221556884
antmaze-medium,GCIQL,16,28.551979288458824,200,0.152639281084824,0.9051247591566618,0.131484375,0.34419479849094686
antmaze-medium,GCIQL,17,4.1301920637488365,20,0.12537173456861736,0.5506882386213989,0.04953125,0.5558378778144091
antmaze-medium,GCIQL,17,4.1301920637488365,50,0.08364078348825196,0.5561043135801113,0.03328125,0.7329874758458258
antmaze-medium,GCIQL,17,4.1301920637488365,100,0.06141608527443307,0.5609372939646594,0.02484375,0.8195976597727527
antmaze-medium,GCIQL,17,4.1301920637488365,200,0.045378610917754074,0.5647970968280784,0.018515625,0.87813777988292
antmaze-medium,GCIQL,18,10.77013324946165,20,0.15696207500925444,0.7750144568819278,0.106484375,0.36390994307001745
antmaze-medium,GCIQL,18,10.77013324946165,50,0.12818507471456528,0.7815282892736538,0.0878125,0.44499831417716945
antmaze-medium,GCIQL,18,10.77013324946165,100,0.11016912054827646,0.7932856120604068,0.076875,0.5159581216653052
antmaze-medium,GCIQL,18,10.77013324946165,200,0.09511725378701248,0.8008541523914083,0.067421875,0.5939126970225972
antmaze-medium,GCIQL,19,16.346736922860146,20,0.15159726735859733,0.8727854914892903,0.12359375,0.35308641880729824
antmaze-medium,GCIQL,19,16.346736922860146,50,0.13492185022534783,0.871251799332588,0.109375,0.3982865368377545
antmaze-medium,GCIQL,19,16.346736922860146,100,0.12341689015174633,0.8791755364793853,0.10125,0.434160758755252
antmaze-medium,GCIQL,19,16.346736922860146,200,0.11315461013241256,0.8767428388274747,0.09265625,0.4731158658090926
antmaze-medium,GCIQL,20,20.80954173579812,20,0.17658107185480207,0.8802714654114068,0.145625,0.30223912975498946
antmaze-medium,GCIQL,20,20.80954173579812,50,0.158521391060773,0.8792492738157033,0.130703125,0.336353577550538
antmaze-medium,GCIQL,20,20.80954173579812,100,0.14612806322624391,0.8801071029025754,0.120546875,0.365047664198087
antmaze-medium,GCIQL,20,20.80954173579812,200,0.1345364448443407,0.873880051953082,0.11,0.3972182054332191
antmaze-medium,GCIQL,21,11.37149652466178,20,0.15039476029804588,0.8243516273149438,0.111796875,0.3686827683309323
antmaze-medium,GCIQL,21,11.37149652466178,50,0.1278861999399253,0.8130527724477223,0.09375,0.4336281453054519
antmaze-medium,GCIQL,21,11.37149652466178,100,0.11275463642295686,0.806617210522535,0.0815625,0.49447798346209043
antmaze-medium,GCIQL,21,11.37149652466178,200,0.09887742484244114,0.804493616557635,0.07109375,0.5657977083482267
antmaze-medium,GCIQL,22,3.0250526033341885,20,0.12050290571226804,0.4175693943862314,0.028984375,0.5935761311025317
antmaze-medium,GCIQL,22,3.0250526033341885,50,0.0679227137605064,0.5145168318581996,0.021796875,0.7336333611937513
antmaze-medium,GCIQL,22,3.0250526033341885,100,0.04530493420221369,0.5912377694131221,0.018359375,0.818302580717204
antmaze-medium,GCIQL,22,3.0250526033341885,200,0.03222722698276708,0.629972332339568,0.015,0.8815200934082689
antmaze-medium,GCIQL,23,23.588617388159037,20,0.1843450140888248,0.9039298525144138,0.158359375,0.2854045908284286
antmaze-medium,GCIQL,23,23.588617388159037,50,0.1689870509260298,0.8999089708374974,0.144375,0.31165678643722855
antmaze-medium,GCIQL,23,23.588617388159037,100,0.157997532059002,0.9040166917613986,0.135625,0.33327804304567693
antmaze-medium,GCIQL,23,23.588617388159037,200,0.147719077221621,0.8976782732336901,0.125703125,0.35706283086983326
antmaze-medium,GCIQL,24,25.963591318577528,20,0.18479590338094992,0.9077006929123573,0.159765625,0.2840725884909089
antmaze-medium,GCIQL,24,25.963591318577528,50,0.16982821807960613,0.9077729813382536,0.146640625,0.30952301974239865
antmaze-medium,GCIQL,24,25.963591318577528,100,0.15930674260704175,0.9096701787353892,0.13796875,0.3296652969369474
antmaze-medium,GCIQL,24,25.963591318577528,200,0.1494309921455356,0.903393187877649,0.12828125,0.35211427542125173
antmaze-medium,GCIQL,25,1.532647032290697,20,0.1630162473119661,0.1737301350444957,0.008984375,0.42595890753852556
antmaze-medium,GCIQL,25,1.532647032290697,50,0.0744506357231035,0.22894180594549635,0.005703125,0.5233189350714803
antmaze-medium,GCIQL,25,1.532647032290697,100,0.038987109307948895,0.288486413962105,0.004296875,0.6013806865835314
antmaze-medium,GCIQL,25,1.532647032290697,200,0.02054724380617449,0.37558414501612203,0.003515625,0.6828531500048104
antmaze-medium,GCIQL,26,13.804842699319124,20,0.1651301065400777,0.8180278335891611,0.121875,0.33560116249811733
antmaze-medium,GCIQL,26,13.804842699319124,50,0.14006250679222879,0.818871185006704,0.10328125,0.3964278051469671
antmaze-medium,GCIQL,26,13.804842699319124,100,0.12359329297751641,0.8230128416968301,0.091796875,0.44827933505189044
antmaze-medium,GCIQL,26,13.804842699319124,200,0.10941661823661393,0.8391728072962192,0.08328125,0.5038185709845969
antmaze-medium,GCIQL,27,19.375951420515776,20,0.15717089673561238,0.8974785425089937,0.133125,0.3370811427263826
antmaze-medium,GCIQL,27,19.375951420515776,50,0.14265426342744852,0.8862828617184119,0.11921875,0.37170447673642437
antmaze-medium,GCIQL,27,19.375951420515776,100,0.1323016470440592,0.8942623185579461,0.1115625,0.40078983464781903
antmaze-medium,GCIQL,27,19.375951420515776,200,0.12270319758641071,0.8897037783521092,0.1028125,0.4326826885602963
antmaze-medium,GCIQL,28,18.71782723814249,20,0.17538934952844085,0.8642935109268722,0.1409375,0.306622975051662
antmaze-medium,GCIQL,28,18.71782723814249,50,0.1553837157576615,0.8680627833117343,0.1253125,0.3463592152864775
antmaze-medium,GCIQL,28,18.71782723814249,100,0.14166908423600336,0.8651917321286874,0.11375,0.3803040580785439
antmaze-medium,GCIQL,28,18.71782723814249,200,0.12901334538280984,0.8696674689706272,0.104140625,0.41754477129872575
antmaze-medium,GCIQL,29,9.274287074804306,20,0.1442846598636929,0.7543456028795219,0.093828125,0.40198266931131893
antmaze-medium,GCIQL,29,9.274287074804306,50,0.11528051544383267,0.7570840125423837,0.075078125,0.5041974693310359
antmaze-medium,GCIQL,29,9.274287074804306,100,0.09733749581515527,0.7733764761422629,0.06515625,0.5934783509964607
antmaze-medium,GCIQL,29,9.274287074804306,200,0.08283264533340362,0.7873524587523171,0.05703125,0.6902816076732643
antmaze-medium,GCIQL,30,6.560097634792328,20,0.12944858829883144,0.6556281664286612,0.06640625,0.4936494429580508
antmaze-medium,GCIQL,30,6.560097634792328,50,0.09340419563166628,0.6983915409461928,0.052265625,0.6681174681697509
antmaze-medium,GCIQL,30,6.560097634792328,100,0.07443927580465359,0.7175814862698167,0.043984375,0.7952622408089484
antmaze-medium,GCIQL,30,6.560097634792328,200,0.06062055232926355,0.7249638200079973,0.03671875,0.876113610870555
antmaze-medium,GCIQL,31,27.114505358040333,20,0.18875408229168988,0.9316899502443577,0.16953125,0.27478413279096264
antmaze-medium,GCIQL,31,27.114505358040333,50,0.17708478448123546,0.9249809853267267,0.1578125,0.293063282479755
antmaze-medium,GCIQL,31,27.114505358040333,100,0.16841594632187054,0.9224806418914315,0.149375,0.3087801311770482
antmaze-medium,GCIQL,31,27.114505358040333,200,0.1597874953133422,0.9241688747162285,0.14171875,0.32605737586460104
antmaze-medium,GCIQL,32,26.531245401129127,20,0.18430200989289885,0.9061363787833998,0.159296875,0.2844174999614399
antmaze-medium,GCIQL,32,26.531245401129127,50,0.1695663632578628,0.9053621150297295,0.14609375,0.30985655273744755
antmaze-medium,GCIQL,32,26.531245401129127,100,0.1590719185774878,0.9064338526690839,0.137265625,0.3301751085419543
antmaze-medium,GCIQL,32,26.531245401129127,200,0.14909450322591855,0.9035863004312399,0.12796875,0.3530495923540864
antmaze-medium,GCIQL,33,5.974805010482669,20,0.1303666483441963,0.6481459199221882,0.06625,0.4891667320167458
antmaze-medium,GCIQL,33,5.974805010482669,50,0.09420237025905105,0.6748862550079637,0.05046875,0.6686179616177969
antmaze-medium,GCIQL,33,5.974805010482669,100,0.07441828984848271,0.6640947133032983,0.039453125,0.7913595854062621
antmaze-medium,GCIQL,33,5.974805010482669,200,0.05892867044263801,0.6861034670987731,0.032578125,0.86947810950086
antmaze-medium,GCIQL,34,8.688849611207843,20,0.134789267921925,0.7229657655035321,0.081875,0.4415058109945234
antmaze-medium,GCIQL,34,8.688849611207843,50,0.10488254446401453,0.7342796658710189,0.065078125,0.5641524443666892
antmaze-medium,GCIQL,34,8.688849611207843,100,0.08725289524833602,0.7765683190925656,0.05828125,0.6662248313930859
antmaze-medium,GCIQL,34,8.688849611207843,200,0.07388520343782001,0.783934611924751,0.050546875,0.775453093712273
antmaze-medium,GCIQL,35,18.134476086124778,20,0.18732872707950382,0.885587461670158,0.156484375,0.28296354242081934
antmaze-medium,GCIQL,35,18.134476086124778,50,0.16926935674264365,0.884609275957185,0.140703125,0.31435310195036
antmaze-medium,GCIQL,35,18.134476086124778,100,0.15633012384645598,0.8802070781346473,0.129140625,0.3407940290418477
antmaze-medium,GCIQL,35,18.134476086124778,200,0.1442687416260351,0.8805893914038057,0.11921875,0.36931665170277567
antmaze-medium,GCIQL,36,18.78730916418135,20,0.17942732911386092,0.871561364693504,0.146015625,0.29844797934930045
antmaze-medium,GCIQL,36,18.78730916418135,50,0.15991678692921774,0.872076740925332,0.130078125,0.33521268119652403
antmaze-medium,GCIQL,36,18.78730916418135,100,0.14648468696232045,0.865386157042417,0.11796875,0.3667861857663224
antmaze-medium,GCIQL,36,18.78730916418135,200,0.1339132094543175,0.8722631287182364,0.108828125,0.40075262195238426
antmaze-medium,GCIQL,37,13.218287648633122,20,0.11110897738200816,0.8226400805658433,0.08265625,0.49762726990750444
antmaze-medium,GCIQL,37,13.218287648633122,50,0.09453786654069168,0.8203818882168922,0.07,0.5859870630120658
antmaze-medium,GCIQL,37,13.218287648633122,100,0.08354102130560238,0.8189589907390225,0.06171875,0.6634604481936385
antmaze-medium,GCIQL,37,13.218287648633122,200,0.07381538953591817,0.8060078049565269,0.053515625,0.7530583871126675
