checkpoint_path,agent,dataset,phase,seed,configuration,actor,fr_auc_mean,fr_auc_std,gap_mean_mean,gap_mean_std,gap_std_mean,gap_std_std,extractability_index_mean,extractability_index_std,adv_plus_mean_mean,adv_plus_mean_std,adv_minus_mean_mean,adv_minus_mean_std
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_0/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,0,actor,0.531039,0.018478,0.18721,0.104206,2.433078,0.091164,0.077624,0.044211,-0.528916,0.09782,-0.716126,0.057667
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_0/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,0,actor,0.807644,0.026018,4.72758,0.503264,5.415188,0.207688,0.873944,0.095643,-0.262198,0.372435,-4.989779,0.265298
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_0/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,0,actor,0.534566,0.018922,0.18985,0.136395,2.496844,0.096038,0.075783,0.054521,-0.611582,0.087407,-0.801432,0.097624
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_0/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,0,actor,0.540599,0.014699,0.240593,0.078531,2.468628,0.111642,0.097222,0.030513,-0.480425,0.077926,-0.721018,0.082783
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_0/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,0,actor,0.536195,0.01496,0.267828,0.131201,2.724389,0.158523,0.097111,0.044976,-0.340428,0.085627,-0.608256,0.094936
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_1/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,1,actor,0.528494,0.020553,0.159857,0.162769,3.799778,0.245537,0.040926,0.039322,-0.774646,0.076264,-0.934503,0.131207
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_1/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,1,actor,0.528353,0.021199,0.183404,0.17618,3.785004,0.249221,0.047303,0.043063,-0.758021,0.091094,-0.941425,0.13092
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_1/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,1,actor,0.526273,0.019737,0.145716,0.166737,3.802725,0.245292,0.037238,0.041029,-0.8018,0.080366,-0.947516,0.132686
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_1/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,1,actor,0.527022,0.019922,0.145456,0.169894,3.807617,0.23485,0.037002,0.041168,-0.804245,0.075453,-0.949701,0.132587
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_1/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,1,actor,0.530377,0.01881,0.171771,0.169019,3.846438,0.243424,0.043522,0.040567,-0.762212,0.086265,-0.933983,0.136641
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_10/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,10,actor,0.496523,0.000671,2e-06,3e-06,0.130546,0.011042,1.4e-05,2.5e-05,-634.088812,0.004381,-634.088824,0.00439
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_10/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,10,actor,0.499193,0.000155,1e-06,9e-06,0.088632,0.004842,1.3e-05,0.000105,-984.890247,0.009087,-984.890259,0.0091
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_10/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,10,actor,0.499233,0.000244,8e-06,1.8e-05,0.289466,0.042896,2.9e-05,5.8e-05,2269.634619,0.016646,2269.63457,0.016726
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_10/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,10,actor,0.499315,9.9e-05,3e-06,1e-05,0.12068,0.01811,1.7e-05,9.1e-05,-2213.207129,0.010449,-2213.207104,0.010351
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_10/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,10,actor,0.499263,0.000193,5e-06,1e-05,0.098168,0.009524,5.7e-05,0.000106,-2790.115137,0.029348,-2790.115112,0.029306
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_11/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,11,actor,0.526198,0.018636,0.145735,0.147513,3.640832,0.22931,0.03875,0.03641,-0.80079,0.072694,-0.946525,0.128445
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_11/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,11,actor,0.52784,0.02037,0.183373,0.172845,3.621869,0.244528,0.049287,0.043466,-0.751878,0.096772,-0.935251,0.126132
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_11/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,11,actor,0.525725,0.019303,0.150632,0.159404,3.657779,0.23385,0.040191,0.04067,-0.816229,0.081109,-0.966861,0.130064
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_11/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,11,actor,0.527186,0.018402,0.147809,0.163104,3.649253,0.223796,0.039306,0.040772,-0.790604,0.077652,-0.938413,0.126938
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_11/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,11,actor,0.529925,0.017402,0.181951,0.157127,3.684047,0.239266,0.048203,0.038567,-0.75833,0.090402,-0.940281,0.1331
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_12/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,12,actor,0.53136,0.026479,0.213642,0.183515,2.742301,0.151924,0.079845,0.069237,-0.549566,0.172316,-0.763208,0.102901
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_12/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,12,actor,0.520824,0.021471,0.117722,0.13573,2.560635,0.139568,0.047189,0.052731,-0.519197,0.126826,-0.636919,0.107415
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_12/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,12,actor,0.540426,0.024585,0.217413,0.167654,2.626884,0.182413,0.084108,0.065749,-0.518738,0.149262,-0.736151,0.088719
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_12/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,12,actor,0.54744,0.020157,0.394426,0.139014,2.991934,0.234367,0.133325,0.047922,-0.358577,0.135515,-0.753003,0.097496
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_12/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,12,actor,0.529343,0.022149,0.202279,0.128013,2.646218,0.182888,0.078281,0.05099,-0.497432,0.108463,-0.699711,0.090881
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_13/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,13,actor,0.527969,0.022089,0.159274,0.172083,3.820034,0.241375,0.040664,0.042334,-0.760964,0.08559,-0.920238,0.134573
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_13/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,13,actor,0.528428,0.021877,0.160789,0.173187,3.80161,0.236522,0.041306,0.04303,-0.758921,0.083822,-0.919709,0.137014
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_13/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,13,actor,0.527201,0.021677,0.148893,0.173114,3.823037,0.24138,0.037915,0.042792,-0.779367,0.085314,-0.928259,0.135245
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_13/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,13,actor,0.527282,0.021354,0.155039,0.170672,3.820906,0.238684,0.039467,0.04182,-0.765874,0.079026,-0.920912,0.135488
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_13/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,13,actor,0.527745,0.021398,0.155386,0.17529,3.833952,0.239258,0.039492,0.043131,-0.760329,0.086075,-0.915716,0.137992
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_14/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,14,actor,0.538295,0.022702,0.224249,0.138321,2.720762,0.167055,0.084184,0.05432,-0.548438,0.146566,-0.772687,0.114463
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_14/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,14,actor,0.546245,0.022277,0.287655,0.152096,2.800059,0.130086,0.103588,0.055398,-0.565403,0.126988,-0.853059,0.107451
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_14/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,14,actor,0.532825,0.01767,0.148186,0.130019,2.792608,0.193638,0.054541,0.048704,-0.658198,0.113108,-0.806385,0.098678
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_14/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,14,actor,0.545631,0.01954,0.272312,0.136693,2.719707,0.176551,0.101348,0.052313,-0.499046,0.106294,-0.771358,0.109709
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_14/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,14,actor,0.532449,0.021186,0.223647,0.128697,2.786222,0.17433,0.081469,0.048734,-0.571468,0.115308,-0.795114,0.109961
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_15/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,15,actor,0.528002,0.02199,0.159241,0.17106,3.793806,0.238203,0.040992,0.042507,-0.756289,0.085504,-0.915531,0.133794
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_15/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,15,actor,0.528436,0.021865,0.160962,0.172164,3.779814,0.234224,0.041621,0.043087,-0.755895,0.084072,-0.916856,0.136287
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_15/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,15,actor,0.527322,0.021741,0.151873,0.172721,3.800892,0.238645,0.038974,0.043021,-0.770814,0.086099,-0.922687,0.134676
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_15/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,15,actor,0.527714,0.021687,0.157938,0.169873,3.794907,0.236698,0.040569,0.042047,-0.757986,0.080234,-0.915924,0.134994
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_15/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,15,actor,0.527632,0.021848,0.158143,0.174486,3.8073,0.237203,0.040543,0.043277,-0.757929,0.085937,-0.916072,0.137256
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_16/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,16,actor,0.528113,0.019491,0.150565,0.118866,2.841208,0.208267,0.054027,0.043436,-0.641908,0.143987,-0.792473,0.121819
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_16/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,16,actor,0.546403,0.021923,0.375068,0.158634,2.983238,0.200611,0.125025,0.048875,-0.505545,0.105076,-0.880613,0.112829
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_16/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,16,actor,0.532926,0.014601,0.154802,0.112587,2.838778,0.217035,0.055525,0.040805,-0.738838,0.109445,-0.89364,0.120046
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_16/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,16,actor,0.536374,0.014684,0.243402,0.111485,2.828732,0.21097,0.085909,0.036723,-0.560911,0.073696,-0.804313,0.10727
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_16/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,16,actor,0.530699,0.017641,0.240033,0.117003,2.999127,0.239929,0.08073,0.040059,-0.526153,0.110209,-0.766187,0.115473
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,17,actor,0.527914,0.021959,0.158885,0.171491,3.804543,0.239185,0.040757,0.04244,-0.758153,0.085519,-0.917038,0.134104
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,17,actor,0.528404,0.021852,0.160592,0.172547,3.789134,0.235051,0.041408,0.043048,-0.757013,0.083795,-0.917606,0.136631
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,17,actor,0.5274,0.021767,0.150942,0.172987,3.810575,0.239664,0.038611,0.042957,-0.773793,0.08608,-0.924735,0.134749
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,17,actor,0.5276,0.021655,0.157504,0.170475,3.80569,0.237594,0.040312,0.042012,-0.76032,0.079788,-0.917824,0.135192
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_17/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,17,actor,0.527656,0.021573,0.156512,0.174508,3.818251,0.237966,0.039983,0.043144,-0.758832,0.085925,-0.915344,0.137591
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,18,actor,0.531206,0.024249,0.160616,0.164974,2.701758,0.154393,0.061374,0.063035,-0.571713,0.150296,-0.732328,0.111581
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,18,actor,0.535129,0.019004,0.166722,0.15719,2.703485,0.150332,0.062743,0.058596,-0.65724,0.108193,-0.823961,0.112646
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,18,actor,0.540496,0.020368,0.214519,0.14778,2.652718,0.173191,0.083563,0.060834,-0.542081,0.132532,-0.7566,0.095245
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,18,actor,0.545015,0.017979,0.251584,0.139556,2.72051,0.182364,0.09407,0.052935,-0.495573,0.111645,-0.747158,0.110373
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_18/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,18,actor,0.538911,0.023183,0.213946,0.142179,2.685638,0.159082,0.08205,0.057467,-0.591258,0.129328,-0.805204,0.0874
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,19,actor,0.528303,0.022137,0.16205,0.172459,3.839814,0.244679,0.041135,0.042038,-0.763142,0.085032,-0.925193,0.135143
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,19,actor,0.528366,0.021926,0.162973,0.175109,3.819438,0.239303,0.041651,0.043214,-0.761157,0.084618,-0.92413,0.137137
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,19,actor,0.526991,0.021459,0.145772,0.173287,3.838862,0.244165,0.036902,0.042578,-0.786572,0.084249,-0.932344,0.135726
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,19,actor,0.527008,0.021287,0.152146,0.171356,3.838302,0.239866,0.038483,0.041666,-0.773185,0.077857,-0.925331,0.135881
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_19/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,19,actor,0.527797,0.020974,0.155196,0.176427,3.856238,0.24109,0.039175,0.043105,-0.762774,0.086769,-0.91797,0.13881
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,2,actor,0.527817,0.016099,0.159191,0.117835,3.323432,0.225378,0.046669,0.030741,-0.723614,0.075253,-0.882805,0.121577
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,2,actor,0.521101,0.018941,0.145097,0.151496,3.295536,0.23434,0.042751,0.041996,-0.74038,0.094411,-0.885477,0.121331
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,2,actor,0.520297,0.01952,0.103846,0.140013,3.373339,0.232373,0.030094,0.039777,-0.831614,0.094046,-0.93546,0.126971
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,2,actor,0.525795,0.016932,0.159413,0.14208,3.311721,0.21058,0.047213,0.0391,-0.733139,0.076606,-0.892553,0.116688
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_2/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,2,actor,0.52532,0.015418,0.168517,0.117961,3.326324,0.254468,0.049959,0.032155,-0.758189,0.098584,-0.926706,0.126885
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,20,actor,0.493945,0.001039,1.5e-05,1.3e-05,0.09412,0.003394,0.000157,0.000138,-3617.595557,0.011326,-3617.595508,0.011363
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_926500/seed_1/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,1,20,actor,0.498787,0.000233,-1.4e-05,1.5e-05,0.256666,0.004968,-5.4e-05,5.8e-05,-1174.955652,0.024193,-1174.95564,0.024219
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_926500/seed_2/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,2,20,actor,0.497742,0.000477,-1e-05,2e-05,0.336669,0.072955,-3.6e-05,6.8e-05,-4564.053564,0.033118,-4564.053564,0.033316
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_926500/seed_3/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,3,20,actor,0.492025,0.001181,0.0,2.2e-05,0.067099,0.04028,-0.000102,0.000547,-2704.836206,0.038463,-2704.836182,0.038502
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_20/phase_926500/seed_4/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,4,20,actor,0.475829,0.002451,-1.7e-05,2e-05,0.006196,0.000482,-0.002661,0.003175,1627.524451,0.064644,1627.524487,0.064629
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-large-single-fixed-batch/CRL_antmaze-large-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_926500/seed_0/params_926500.pkl,CRL,antmaze-large-navigate-v0,926500,0,21,actor,0.52799,0.020116,0.15269,0.156564,3.750037,0.240552,0.03954,0.038044,-0.785084,0.073898,-0.937774,0.129385
